Setari{prioritate=5 memorie=1 nrDescarcari=15 ajungeAcasa=false}
Fisier generat in 2018/02/08 16:53
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
100;40;486;999;112809
363;40;9;1000;112803
330;40;7;1001;112788
272;40;7;1003;112767
247;40;6;704;115811
203;40;4;1006;112746
184;40;6;1007;112718
167;40;7;908;113284
151;40;4;709;115734
137;40;6;910;113276
124;40;6;1011;112686
112;40;4;712;115684
91;40;7;914;113246
300;40;7;1002;112783
101;40;3;713;115683
224;40;5;1005;112752
120;40;134;1990;108423
436;40;3;1500;109718
396;40;4;2001;108418
359;40;1;1102;112007
269;40;5;2005;108415
244;40;2;1206;111072
181;40;1;1109;111865
149;40;2;1311;110602
326;40;5;1951;108488
221;40;3;1747;108883
122;40;3;1632;109305
110;40;1;1314;110601
135;40;3;2012;108364
296;40;2;1952;108481
202;40;1;1578;109544
1636;40;1;1586;109516
1251;40;1;1608;109490
1033;40;4;1939;108567
939;40;4;1940;108557
853;40;3;1873;108605
775;40;1;1613;109362
704;40;3;1943;108555
435;40;3;1948;108507
164;40;2;1958;108477
442;40;2;1772;108881
1515;40;11;2672;107212
1377;40;1;1728;109015
640;40;2;1944;108550
581;40;3;1945;108545
528;40;1;1738;108919
574;40;1;1773;108879
969;40;1;1775;108876
1259;40;1;1776;108870
1144;40;1;1777;108821
859;40;1;1780;108813
780;40;1;1781;108785
709;40;1;1782;108784
531;40;5;2877;106869
482;40;1;1786;108732
361;40;1;1789;108730
1137;40;2;1938;108570
1774;40;1;1902;108594
479;40;1;1947;108519
144;40;44;2852;106870
2272;40;13;2894;106843
1877;40;2;2457;107632
1706;40;2;2225;107895
1550;40;3;2604;107388
1409;40;3;2605;107378
1163;40;2;2462;107584
960;40;3;2609;107287
792;40;2;2611;107254
593;40;2;2614;107242
444;40;2;2239;107854
273;40;3;2477;107482
248;40;1;2143;108053
185;40;1;2146;108051
690;40;1;2196;107930
1280;40;3;2606;107297
1057;40;1;2230;107877
719;40;2;2467;107569
523;40;2;2500;107441
162;40;2;2812;106904
133;40;1;2314;107758
355;40;2;2804;106945
897;40;1;2431;107674
653;40;1;2468;107524
539;40;1;2470;107519
403;40;1;2473;107500
332;40;1;2475;107497
301;40;1;2476;107496
2065;40;1;2601;107390
872;40;1;2610;107275
366;40;1;2619;107237
5639;40;1;2702;107171
4660;40;1;2704;107170
4236;40;1;2705;107167
3850;40;1;2706;107163
3499;40;1;2707;107153
3180;40;1;2708;107142
2890;40;1;2709;107125
2388;40;1;2711;107122
2170;40;1;2712;107113
1972;40;1;2713;107073
1480;40;1;2716;107042
1345;40;1;2717;107041
1009;40;1;2720;107032
917;40;1;2721;107018
625;40;1;2725;106989
387;40;1;2730;106981
265;40;1;2807;106921
Generatia;Nr indivizi;Viata;Fitness
1;100;40;169636
2;100;40;167655
3;100;40;164566
4;100;40;164352
5;100;40;163582
6;100;40;162998
7;100;40;162093
8;100;40;160876
9;100;40;159696
10;100;40;157848
11;100;40;157272
12;100;40;157199
13;100;40;156480
14;100;40;156219
15;100;40;155666
16;100;40;155364
17;100;40;154920
18;100;40;154488
19;100;40;154322
20;100;40;153971
21;100;40;153820
22;100;40;153438
23;100;40;153166
24;100;40;152540
25;100;40;152431
26;100;40;151942
27;100;40;151730
28;100;40;151255
29;100;40;150662
31;100;40;150074
32;100;40;149670
33;100;40;149537
34;100;40;149214
35;100;40;148827
36;100;40;148545
37;100;40;148308
38;100;40;148234
39;100;40;147894
40;100;40;147559
41;100;40;147314
42;100;40;146636
44;100;40;146183
45;100;40;146069
46;100;40;145868
48;100;40;145555
49;100;40;145510
50;100;40;144840
52;100;40;144686
53;100;40;144476
54;100;40;144023
55;100;40;143902
56;100;40;143772
57;100;40;143489
58;100;40;143410
59;100;40;143115
60;100;40;143013
61;100;40;142938
62;100;40;142771
63;100;40;142541
64;100;40;142445
65;100;40;142106
67;100;40;141998
68;100;40;141557
69;100;40;141519
71;100;40;141385
72;100;40;141156
73;100;40;141095
74;100;40;140895
75;100;40;140617
76;100;40;140158
77;100;40;140145
78;100;40;139862
79;100;40;139830
80;100;40;139602
81;100;40;139466
82;100;40;139360
83;100;40;139123
84;100;40;138848
85;100;40;138779
86;100;40;138494
87;100;40;138211
88;100;40;137980
89;100;40;137715
90;100;40;137645
91;100;40;137544
92;100;40;137538
93;100;40;137369
94;100;40;137235
95;100;40;137058
96;100;40;136990
97;100;40;136962
98;100;40;136825
100;363;40;136585
101;330;40;136517
103;272;40;136444
104;247;40;136139
106;203;40;136003
107;184;40;135894
108;167;40;135885
109;151;40;135763
110;137;40;135684
111;124;40;135532
112;112;40;135338
114;91;40;135181
115;100;40;134974
116;100;40;134901
117;100;40;134858
118;100;40;134807
119;100;40;134750
120;100;40;134666
121;100;40;134400
122;100;40;134329
123;100;40;134285
124;100;40;134150
126;100;40;134021
127;100;40;133736
129;100;40;133635
130;100;40;133548
131;100;40;133525
132;100;40;133438
133;100;40;133382
134;100;40;133209
135;100;40;133198
136;100;40;133067
137;100;40;133007
138;100;40;132846
139;100;40;132584
142;100;40;132477
143;100;40;132373
144;100;40;132332
145;100;40;132204
147;100;40;132077
148;100;40;131972
149;100;40;131854
150;100;40;131629
151;100;40;131566
152;100;40;131391
153;100;40;131349
155;100;40;131287
156;100;40;131249
157;100;40;131184
158;100;40;130961
160;100;40;130876
161;100;40;130807
162;100;40;130742
163;100;40;130676
164;100;40;130668
165;100;40;130485
167;100;40;130421
169;100;40;130388
170;100;40;130352
171;100;40;130318
172;100;40;130028
173;100;40;130014
174;100;40;129705
175;100;40;129566
177;100;40;129493
178;100;40;129462
179;100;40;129379
180;100;40;129358
181;100;40;129347
182;100;40;129280
183;100;40;129201
184;100;40;129056
186;100;40;128966
189;100;40;128937
192;100;40;128852
194;100;40;128850
195;100;40;128797
196;100;40;128756
198;100;40;128685
199;100;40;128569
200;363;40;128384
201;330;40;128380
202;300;40;128176
203;272;40;128096
204;247;40;127918
207;184;40;127782
208;167;40;127702
209;151;40;127661
210;137;40;127657
212;112;40;127627
213;101;40;127616
214;91;40;127588
215;100;40;127538
216;100;40;127454
217;100;40;127445
218;100;40;127330
219;100;40;127322
