Setari{prioritate=5 memorie=1 nrDescarcari=15 ajungeAcasa=false}
Fisier generat in 2018/02/11 13:46
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
149;40;1;3;171877
135;40;1;4;171155
122;40;1;5;170658
110;40;28;789;116173
99;40;1;7;168325
100;40;284;499;119942
363;40;3;300;126308
330;40;2;301;126238
300;40;3;302;126136
272;40;2;203;130836
247;40;3;304;126059
224;40;3;305;125995
203;40;3;306;125976
184;40;3;307;125917
167;40;3;308;125846
151;40;3;309;125798
137;40;3;310;125762
112;40;2;212;129949
101;40;3;313;125653
91;40;3;314;125592
124;40;2;311;125660
338;40;2;461;120457
279;40;1;283;127179
253;40;2;464;120422
229;40;5;776;116305
208;40;3;537;119184
189;40;5;758;116603
171;40;3;639;117875
155;40;5;780;116297
140;40;5;761;116597
127;40;4;782;116284
115;40;3;783;116278
104;40;4;644;117842
94;40;2;474;120174
260;40;7;691;117505
236;40;6;572;118719
214;40;5;593;118519
194;40;6;734;116958
176;40;6;695;117494
160;40;8;696;117461
145;40;4;486;120088
131;40;7;738;116852
119;40;9;699;117431
108;40;6;580;118613
98;40;3;490;120001
356;40;2;702;117418
323;40;3;703;117413
266;40;3;705;117406
241;40;3;706;117400
219;40;2;707;117395
199;40;3;708;117390
180;40;2;709;117352
163;40;1;409;121959
148;40;1;410;121919
134;40;1;411;121893
109;40;1;413;121816
656;40;2;811;115981
541;40;1;502;119825
491;40;1;503;119824
446;40;2;815;115931
405;40;1;505;119741
368;40;1;506;119682
334;40;1;507;119636
303;40;1;508;119593
275;40;1;509;119536
226;40;1;511;119476
186;40;1;513;119425
169;40;1;514;119410
153;40;1;515;119367
139;40;1;516;119312
103;40;1;519;119304
371;40;4;771;116471
337;40;3;772;116470
252;40;3;755;116635
286;40;5;730;116965
432;40;1;600;118464
392;40;1;601;118389
293;40;1;604;118364
468;40;2;710;117347
350;40;2;713;117277
318;40;2;714;117148
289;40;1;615;118265
238;40;2;717;117112
216;40;1;618;118227
196;40;1;619;118209
161;40;1;621;118196
146;40;1;622;118164
306;40;1;633;117953
278;40;2;774;116380
626;40;1;653;117802
569;40;1;654;117785
426;40;1;657;117768
387;40;1;658;117733
319;40;1;660;117712
263;40;1;662;117645
197;40;1;665;117630
147;40;1;668;117620
345;40;1;670;117616
313;40;1;671;117603
234;40;1;674;117596
212;40;1;675;117572
192;40;1;676;117568
174;40;1;677;117555
143;40;1;679;117531
107;40;1;682;117515
425;40;1;711;117313
178;40;1;720;117026
132;40;1;723;116990
482;40;1;792;116172
438;40;1;793;116153
