Setari{prioritate=5 memorie=1 nrDescarcari=17 ajungeAcasa=false}
Fisier generat in 2018/02/19 14:56
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
200;5;224;299;204016
660;5;2;201;210346
600;5;3;302;203868
545;5;3;303;203850
495;5;3;304;203677
408;5;3;306;203619
370;5;3;307;203465
305;5;3;309;203407
277;5;3;310;203304
251;5;3;311;203284
228;5;3;312;203182
207;5;2;213;208992
188;5;1;114;219959
449;5;1;205;209962
336;5;1;208;209646
727;5;1;300;203955
240;5;160;598;196061
1745;5;1;400;200130
1441;5;1;402;200095
1310;5;1;403;200083
1190;5;1;404;200070
1081;5;3;1960;186051
982;5;4;1991;185767
736;5;3;1964;185965
608;5;1;411;199846
552;5;4;1967;185921
501;5;1;413;199740
455;5;1;414;199714
413;5;1;415;199666
375;5;1;416;199630
340;5;1;417;199591
309;5;1;418;199559
280;5;2;619;195621
254;5;1;420;199518
230;5;1;421;199453
872;5;2;600;196050
792;5;2;601;196037
653;5;1;503;197785
489;5;1;506;197782
444;5;2;607;196020
403;5;1;508;197653
332;5;1;510;197600
248;5;1;513;197556
539;5;1;605;196024
366;5;1;609;196009
665;5;1;610;196006
604;5;1;611;195988
549;5;1;612;195782
373;5;1;616;195708
308;5;1;618;195632
288;5;124;897;191385
523;5;2;730;193684
391;5;1;693;194386
265;5;2;737;193546
951;5;2;801;192743
713;5;3;904;191358
589;5;2;806;192616
535;5;3;907;191347
486;5;3;908;191318
400;5;1;710;194086
363;5;3;911;191218
330;5;2;812;192484
300;5;1;713;194035
272;5;1;714;194021
431;5;1;732;193677
355;5;1;734;193650
322;5;2;825;192427
864;5;1;802;192680
441;5;2;909;191261
292;5;1;826;192397
1047;5;1;900;191363
648;5;1;905;191349
345;5;98;1192;189168
627;5;2;1030;190156
470;5;2;1033;190136
388;5;1;995;190434
352;5;2;1176;189210
777;5;1;1005;190343
641;5;2;1207;189114
582;5;3;1208;189099
480;5;3;1210;189092
396;5;2;1112;189639
359;5;2;1113;189631
326;5;2;1114;189575
320;5;1;1037;190132
1140;5;1;1101;189764
941;5;2;1203;189145
855;5;2;1204;189119
706;5;1;1106;189698
436;5;2;1211;189073
1254;5;1;1200;189155
529;5;1;1209;189095
414;5;56;1498;188126
511;5;2;1334;188739
752;5;2;1330;188742
620;5;2;1362;188657
421;5;3;1486;188215
382;5;3;1487;188149
1368;5;1;1301;188832
1243;5;2;1502;188121
848;5;2;1506;188072
700;5;2;1408;188492
525;5;1;1311;188793
464;5;2;1365;188645
1130;5;2;1503;188104
788;5;1;1414;188482
650;5;1;1416;188476
401;5;1;1421;188465
683;5;1;1481;188222
1505;5;1;1500;188123
1027;5;1;1504;188100
636;5;1;1509;188070
496;5;62;1797;186877
901;5;4;1630;187558
676;5;1;1523;187961
614;5;4;1684;187389
507;5;2;1636;187554
1803;5;1;1600;187752
1489;5;1;1602;187722
923;5;1;1607;187705
762;5;2;1709;187261
519;5;1;1613;187652
471;5;2;1714;187232
460;5;1;1637;187549
744;5;2;1752;187050
558;5;2;1735;187131
1353;5;1;1703;187286
1230;5;1;1704;187283
1118;5;1;1705;187272
692;5;1;1710;187242
819;5;2;1751;187100
3607;5;1;1800;186862
3279;5;1;1801;186833
2238;5;1;1805;186826
1849;5;1;1807;186817
