Setari{prioritate=9 memorie=1 nrDescarcari=15 ajungeAcasa=false nrIndivizi=1000}
Fisier generat in 2018/02/04 16:53
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
1000;12;106;160;153728
Generatia;Nr indivizi;Viata;Fitness
1;1000;12;180574
4;1000;12;179380
7;1000;12;179006
9;1000;12;177746
10;1000;12;177730
12;1000;12;177178
13;1000;12;177156
15;1000;12;176928
16;1000;12;176816
17;1000;12;176176
18;1000;12;175689
19;1000;12;175147
20;1000;12;174671
21;1000;12;173554
23;1000;12;173269
24;1000;12;171803
25;1000;12;170947
27;1000;12;170802
29;1000;12;170419
30;1000;12;170201
32;1000;12;169352
33;1000;12;168565
38;1000;12;168392
39;1000;12;168173
41;1000;12;168146
42;1000;12;168050
43;1000;12;167653
44;1000;12;167228
46;1000;12;166973
47;1000;12;166336
48;1000;12;166149
49;1000;12;166059
50;1000;12;165469
52;1000;12;165324
53;1000;12;165224
55;1000;12;165140
56;1000;12;164894
57;1000;12;164516
60;1000;12;164158
61;1000;12;163654
63;1000;12;163569
65;1000;12;163312
67;1000;12;163292
68;1000;12;163166
69;1000;12;162986
71;1000;12;162302
72;1000;12;162215
74;1000;12;161881
76;1000;12;161436
78;1000;12;161097
79;1000;12;160997
81;1000;12;160803
82;1000;12;160670
83;1000;12;160656
84;1000;12;160529
85;1000;12;160356
86;1000;12;160297
87;1000;12;159836
89;1000;12;159732
91;1000;12;159490
92;1000;12;159474
93;1000;12;159389
94;1000;12;159282
95;1000;12;159214
96;1000;12;159017
97;1000;12;158787
100;1000;12;158381
104;1000;12;158163
105;1000;12;157985
107;1000;12;157970
108;1000;12;157888
110;1000;12;157886
111;1000;12;157502
113;1000;12;157467
114;1000;12;157348
115;1000;12;157286
118;1000;12;157263
119;1000;12;157254
120;1000;12;157192
121;1000;12;156930
123;1000;12;156915
124;1000;12;156763
125;1000;12;156732
127;1000;12;156588
128;1000;12;156324
131;1000;12;156151
132;1000;12;156119
133;1000;12;155910
137;1000;12;155849
138;1000;12;155811
139;1000;12;155733
140;1000;12;155729
141;1000;12;155475
142;1000;12;155327
144;1000;12;155061
146;1000;12;154988
147;1000;12;154907
149;1000;12;154836
150;1000;12;154831
151;1000;12;154486
152;1000;12;154412
153;1000;12;154269
155;1000;12;154069
156;1000;12;154003
158;1000;12;153881
160;1000;12;153728
