Setari{prioritate=5 memorie=1 nrDescarcari=17 ajungeAcasa=false}
Fisier generat in 2018/03/02 16:06
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
151;20;1;7;261278
124;20;1;9;259902
112;20;1;10;256738
101;20;1;11;256097
91;20;1;12;253599
100;20;62;107;225957
Generatia;Nr indivizi;Viata;Fitness
7;151;20;261278
9;124;20;259902
10;112;20;256738
11;101;20;256097
12;91;20;253599
15;100;20;252958
16;100;20;252188
18;100;20;251936
20;100;20;251414
21;100;20;250595
23;100;20;249622
26;100;20;249510
27;100;20;248726
28;100;20;248371
29;100;20;247916
30;100;20;246519
31;100;20;246385
32;100;20;245577
33;100;20;245100
34;100;20;244303
35;100;20;244242
36;100;20;243719
37;100;20;243210
39;100;20;242496
40;100;20;242079
41;100;20;241698
42;100;20;240819
43;100;20;240562
44;100;20;240064
45;100;20;239985
47;100;20;239516
50;100;20;238869
51;100;20;238490
53;100;20;237966
56;100;20;236965
57;100;20;236843
58;100;20;236121
60;100;20;235718
61;100;20;235678
62;100;20;235572
63;100;20;235098
65;100;20;234230
67;100;20;234070
68;100;20;233651
70;100;20;233092
71;100;20;232636
73;100;20;232092
76;100;20;231792
77;100;20;231471
78;100;20;231011
80;100;20;230700
81;100;20;230307
82;100;20;229683
83;100;20;229331
85;100;20;228937
87;100;20;228778
88;100;20;228331
92;100;20;227865
94;100;20;227485
96;100;20;227461
100;100;20;227226
101;100;20;226990
102;100;20;226703
103;100;20;226481
104;100;20;226338
106;100;20;226241
107;100;20;225957
