Setari{prioritate=5 memorie=1 nrDescarcari=15 ajungeAcasa=false}
Fisier generat in 2018/02/10 09:44
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
272;40;2;1111;110370
247;40;1;2;169029
224;40;3;1213;109827
203;40;4;1314;109610
184;40;1;5;165850
167;40;1;6;164869
151;40;1;7;164033
137;40;1;8;163819
150;40;336;498;118464
545;40;5;500;118427
495;40;5;501;118425
449;40;3;402;120336
370;40;5;504;118373
336;40;3;305;122721
305;40;3;506;118337
277;40;5;507;118253
251;40;5;508;118221
228;40;5;509;118175
207;40;4;410;120147
188;40;4;511;118139
170;40;3;412;120120
154;40;3;413;120108
140;40;2;214;126442
408;40;3;503;118406
180;40;211;999;111494
654;40;4;900;112289
540;40;3;1002;111486
490;40;5;1003;111466
445;40;2;804;113439
367;40;4;1006;111462
302;40;3;1008;111439
274;40;4;909;112143
249;40;3;1010;111428
226;40;3;911;112129
205;40;4;912;112066
186;40;4;913;112061
404;40;2;905;112254
333;40;2;1007;111441
169;40;2;914;112046
594;40;1;901;112261
216;40;111;1442;109321
785;40;2;1400;109381
535;40;3;1404;109376
441;40;2;1306;109616
363;40;1;1108;110456
330;40;2;1209;109829
589;40;2;1303;109630
400;40;2;1407;109375
713;40;2;1401;109379
648;40;1;1302;109632
614;40;1;1466;109311
937;40;1;1488;109305
479;40;1;1495;109266
1185;40;1;1500;109262
1077;40;1;1501;109261
734;40;1;1505;109257
453;40;1;1510;109246
259;40;60;1990;108221
777;40;2;1802;108819
582;40;1;1605;109105
326;40;1;1611;109101
1702;40;2;1648;109062
539;40;1;1680;109052
2065;40;1;1703;109040
1055;40;1;1728;109039
959;40;1;1729;109033
403;40;2;2492;107404
366;40;1;1739;109030
706;40;3;2003;108176
359;40;2;1910;108409
244;40;1;1814;108806
480;40;2;2007;108145
941;40;1;2000;108192
641;40;1;2004;108174
529;40;1;2006;108161
296;40;1;2012;108112
310;40;50;2471;107420
1127;40;3;2300;107691
845;40;1;2103;108012
634;40;1;2106;108010
391;40;2;2211;107864
1024;40;1;2201;107875
930;40;1;2202;107868
698;40;1;2205;107866
431;40;1;2210;107865
292;40;1;2214;107862
768;40;1;2304;107690
523;40;1;2408;107521
3163;40;3;2897;106773
2613;40;1;2516;107389
2159;40;1;2518;107388
1962;40;2;2668;107126
