Setari{prioritate=5 memorie=1 nrDescarcari=15 ajungeAcasa=false}
Fisier generat in 2018/02/10 14:00
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
181;40;1;1;153561
149;40;1;3;151112
135;40;1;4;150585
122;40;1;5;149619
110;40;61;969;98940
99;40;1;7;148525
100;40;316;498;104792
363;40;3;300;110342
330;40;4;401;107155
300;40;3;402;107097
272;40;4;403;107060
247;40;4;404;107047
224;40;3;405;107004
203;40;2;406;106983
184;40;4;407;106949
167;40;4;408;106928
151;40;3;409;106899
137;40;4;410;106856
124;40;3;411;106851
101;40;4;413;106767
91;40;3;414;106750
112;40;3;412;106811
260;40;5;951;99008
236;40;5;952;98983
214;40;4;953;98972
194;40;4;934;99085
176;40;4;955;98968
160;40;7;956;98966
145;40;3;897;99624
119;40;4;899;99611
108;40;5;960;98961
98;40;1;360;108244
439;40;1;462;105534
399;40;2;600;103039
329;40;1;465;105513
299;40;2;603;103025
271;40;2;604;103003
246;40;2;605;102997
223;40;1;469;105463
202;40;2;607;102993
183;40;2;608;102968
166;40;2;609;102964
150;40;2;838;100062
136;40;1;474;105265
123;40;2;840;100060
656;40;4;1868;94361
596;40;3;1869;94360
491;40;2;815;100397
446;40;2;1692;95240
405;40;1;505;104576
368;40;3;1694;95231
334;40;3;1875;94340
303;40;2;820;100335
275;40;1;509;104430
249;40;2;822;100319
205;40;1;512;104424
186;40;1;513;104262
153;40;2;827;100286
139;40;2;828;100285
126;40;1;517;104188
114;40;1;518;104183
286;40;7;950;99019
131;40;4;958;98964
813;40;1;554;103822
610;40;2;2056;93920
554;40;1;558;103750
503;40;1;559;103740
457;40;2;2059;93918
415;40;1;561;103672
342;40;1;563;103392
281;40;1;565;103381
255;40;1;566;103361
231;40;1;567;103346
209;40;2;715;101507
189;40;5;778;100875
171;40;6;879;99818
140;40;2;661;102377
127;40;5;762;100987
362;40;1;601;103032
431;40;1;610;102894
391;40;1;611;102855
355;40;1;612;102853
322;40;2;1367;96151
292;40;8;2068;93903
265;40;1;615;102752
198;40;1;618;102726
179;40;1;619;102718
147;40;2;988;98819
133;40;2;989;98818
120;40;1;623;102676
109;40;1;624;102673
371;40;6;871;99883
278;40;4;774;100903
252;40;2;875;99852
229;40;6;876;99851
208;40;4;877;99819
155;40;5;780;100811
115;40;5;783;100808
104;40;3;884;99793
337;40;2;772;100916
306;40;4;873;99853
482;40;2;792;100713
438;40;2;793;100664
398;40;1;694;101979
361;40;1;695;101935
298;40;1;697;101873
270;40;1;698;101857
245;40;3;833;100257
890;40;2;800;100618
735;40;2;802;100613
668;40;6;2422;93489
607;40;6;2463;93483
500;40;4;2234;93671
454;40;3;2022;94029
412;40;4;2137;93778
374;40;2;2283;93594
309;40;2;2285;93591
254;40;2;1236;96750
230;40;1;714;101519
328;40;1;796;100656
541;40;2;1870;94347
169;40;1;826;100310
327;40;1;830;100276
297;40;1;831;100266
201;40;1;835;100253
182;40;1;836;100074
392;40;1;901;99608
356;40;1;902;99602
323;40;1;903;99595
241;40;1;906;99565
468;40;1;910;99502
425;40;1;911;99436
350;40;1;913;99411
318;40;1;914;99329
289;40;1;915;99316
262;40;1;916;99301
216;40;1;918;99208
196;40;1;919;99206
161;40;1;921;99187
132;40;1;923;99176
626;40;1;973;98936
569;40;1;974;98928
517;40;1;975;98924
469;40;2;1215;96876
426;40;2;1216;96856
387;40;1;978;98887
351;40;2;1218;96847
319;40;1;980;98862
263;40;6;1249;96633
239;40;5;1290;96403
217;40;1;984;98835
197;40;1;985;98827
162;40;1;987;98826
448;40;1;991;98814
335;40;1;994;98807
304;40;1;995;98799
250;40;1;997;98792
206;40;1;999;98783
1498;40;1;1000;98730
1124;40;1;1003;98712
1021;40;1;1004;98709
928;40;1;1005;98694
843;40;1;1006;98680
696;40;1;1008;98660
632;40;1;1009;98640
852;40;11;1476;95838
774;40;3;1397;96101
703;40;5;2082;93858
639;40;6;1457;95874
580;40;6;1458;95872
479;40;3;1441;95906
435;40;7;1461;95868
326;40;5;1422;95989
269;40;4;1335;96197
221;40;3;1337;96193
242;40;41;1469;95844
629;40;6;1280;96429
428;40;6;1284;96422
