Setari{prioritate=5 memorie=1 nrDescarcari=17 ajungeAcasa=false}
Fisier generat in 2018/02/22 14:40
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
184;5;1;5;278826
167;5;1;6;274398
151;5;1;7;269477
91;5;1;12;266613
100;5;74;99;232778
110;5;39;198;200809
199;5;1;160;201401
121;5;6;288;196249
1500;5;84;2000;183098
1363;5;7;1361;184126
1239;5;5;1860;183237
1126;5;3;1170;184680
1023;5;6;1862;183235
767;5;8;1776;183407
633;5;5;1964;183138
575;5;7;1600;183890
390;5;4;1130;184774
354;5;3;1182;184644
321;5;2;350;193675
264;5;2;985;185217
239;5;2;986;185215
217;5;2;543;189487
179;5;1;262;196384
162;5;2;586;189010
133;5;10;399;193093
120;5;1;266;196325
219;5;1;290;195621
223;5;1;322;194323
289;5;1;323;194267
375;5;1;324;194217
697;5;6;1679;183705
522;5;3;1178;184650
197;5;1;355;193661
241;5;2;400;192654
146;5;26;497;191074
265;5;1;450;191230
160;5;16;599;188719
290;5;2;580;189028
176;5;20;696;187699
320;5;1;680;187739
193;5;16;796;186915
350;5;1;740;186991
212;5;11;886;186176
464;5;1;823;186580
603;5;1;824;186578
783;5;1;825;186540
1017;5;1;826;186528
1718;5;1;828;186513
929;5;6;1908;183187
474;5;4;1602;183886
430;5;1;843;186385
385;5;2;890;185994
196;5;2;897;185911
262;5;1;894;185922
233;5;13;999;185193
392;5;1;955;185341
509;5;1;956;185327
1885;5;1;961;185304
256;5;3;1077;184905
560;5;2;1153;184764
431;5;1;1099;184892
1229;5;1;1103;184883
844;5;2;1478;184057
291;5;1;1184;184641
281;5;2;1216;184550
616;5;2;1284;184408
1040;5;1;1241;184535
800;5;1;1285;184406
1757;5;1;1288;184389
309;5;4;1328;184176
677;5;1;1351;184159
880;5;2;1394;184102
1144;5;2;1395;184098
401;5;1;1391;184110
521;5;1;1441;184076
1933;5;1;1505;184056
1487;5;1;1564;183947
339;5;5;1632;183795
440;5;2;1700;183558
1376;5;1;1760;183464
1788;5;1;1761;183462
372;5;1;1788;183406
409;5;2;1820;183326
531;5;2;1883;183224
1166;5;1;1886;183222
1515;5;1;1933;183174
897;5;1;1987;183113
3295;5;1;2003;183094
3000;5;8;2140;183015
787;5;1;2029;183079
818;5;1;2042;183076
1381;5;1;2064;183067
2479;5;1;2094;183048
2253;5;1;2095;183046
1397;5;1;2100;183017
899;5;1;2109;183016
Generatia;Nr indivizi;Viata;Fitness
5;184;5;278826
6;167;5;274398
7;151;5;269477
12;91;5;266613
13;100;5;264931
14;100;5;264844
15;100;5;264668
16;100;5;264010
17;100;5;263177
18;100;5;262456
19;100;5;261314
21;100;5;259655
22;100;5;258470
23;100;5;257081
25;100;5;255641
