Setari{prioritate=9 memorie=2 nrDescarcari=15 ajungeAcasa=false nrIndivizi=1000}
Fisier generat in 2018/01/30 22:33
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
3000;12;4;15;178371
3000;16;94;122;158130
Generatia;Nr indivizi;Viata;Fitness
2;3000;12;185886
3;3000;12;185815
4;3000;12;185008
4;3000;16;183817
6;3000;16;182462
7;3000;16;182216
8;3000;16;181876
9;3000;16;181674
10;3000;16;180808
12;3000;16;180571
13;3000;16;179907
14;3000;16;179731
15;3000;16;178451
15;3000;12;178371
16;3000;16;178199
18;3000;16;176929
21;3000;16;176115
22;3000;16;175871
24;3000;16;175787
25;3000;16;175593
26;3000;16;175080
27;3000;16;174809
28;3000;16;174003
29;3000;16;173914
30;3000;16;173777
31;3000;16;173478
32;3000;16;172837
33;3000;16;172274
34;3000;16;171491
37;3000;16;171119
38;3000;16;170961
39;3000;16;170915
41;3000;16;170299
42;3000;16;170198
43;3000;16;169506
45;3000;16;169088
47;3000;16;168842
48;3000;16;168588
50;3000;16;168091
51;3000;16;168005
52;3000;16;167654
53;3000;16;167408
55;3000;16;167406
56;3000;16;167228
57;3000;16;166767
58;3000;16;166411
60;3000;16;166240
61;3000;16;165950
62;3000;16;165605
63;3000;16;165144
64;3000;16;164820
65;3000;16;164744
66;3000;16;164410
68;3000;16;164160
69;3000;16;164014
70;3000;16;163855
71;3000;16;163621
72;3000;16;163514
73;3000;16;163222
75;3000;16;163207
76;3000;16;162969
77;3000;16;162846
78;3000;16;162715
79;3000;16;162279
81;3000;16;162103
83;3000;16;162073
84;3000;16;161937
85;3000;16;161795
86;3000;16;161601
87;3000;16;161530
88;3000;16;161285
89;3000;16;161041
91;3000;16;160727
92;3000;16;160681
94;3000;16;160577
95;3000;16;160378
96;3000;16;160128
97;3000;16;160036
100;3000;16;159825
101;3000;16;159816
102;3000;16;159688
103;3000;16;159658
104;3000;16;159601
105;3000;16;159511
106;3000;16;159472
107;3000;16;159305
108;3000;16;159212
109;3000;16;159064
111;3000;16;158988
112;3000;16;158980
113;3000;16;158903
114;3000;16;158796
115;3000;16;158746
116;3000;16;158600
119;3000;16;158439
120;3000;16;158407
121;3000;16;158321
122;3000;16;158130
