Setari{prioritate=5 memorie=1 nrDescarcari=17 ajungeAcasa=false}
Fisier generat in 2018/03/02 14:18
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
151;20;1;7;261544
137;20;1;8;256846
124;20;1;9;254493
101;20;1;11;252598
100;20;27;63;233026
Generatia;Nr indivizi;Viata;Fitness
7;151;20;261544
8;137;20;256846
9;124;20;254493
11;101;20;252598
14;100;20;252130
16;100;20;249727
20;100;20;248861
22;100;20;246910
26;100;20;245975
27;100;20;244496
31;100;20;243964
32;100;20;243713
34;100;20;242676
36;100;20;242222
39;100;20;240234
42;100;20;239702
43;100;20;239103
45;100;20;237725
47;100;20;236987
48;100;20;236477
50;100;20;236059
51;100;20;235948
53;100;20;235544
55;100;20;235353
56;100;20;235290
57;100;20;234823
58;100;20;234678
59;100;20;233842
61;100;20;233617
62;100;20;233422
63;100;20;233026
