Setari{prioritate=5 memorie=1 nrDescarcari=13 ajungeAcasa=false}
Fisier generat in 2019/01/18 15:47
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
167;20;1;6;269753
151;20;1;7;267200
137;20;1;8;263510
124;20;1;9;258946
112;20;1;10;258738
91;20;1;12;258698
100;20;571;999;194531
181;20;9;860;195770
149;20;7;982;194683
122;20;8;984;194570
99;20;3;986;194559
164;20;8;981;194687
135;20;3;983;194676
110;20;5;865;195745
240;20;365;1996;187733
359;20;2;1932;188047
436;20;2;1930;188048
221;20;1;1357;191812
396;20;3;1891;188141
269;20;1;1895;188138
326;20;1;1933;188035
Generatia;Nr indivizi;Viata;Fitness
6;167;20;269753
7;151;20;267200
8;137;20;263510
9;124;20;258946
10;112;20;258738
12;91;20;258698
13;100;20;258240
15;100;20;256833
16;100;20;255839
19;100;20;254962
20;100;20;253097
23;100;20;252054
26;100;20;249625
27;100;20;249133
30;100;20;247384
35;100;20;247213
36;100;20;246199
38;100;20;245693
39;100;20;245200
43;100;20;244778
44;100;20;244231
45;100;20;243595
46;100;20;242724
47;100;20;242606
48;100;20;241921
49;100;20;241390
50;100;20;240853
52;100;20;239966
53;100;20;239432
54;100;20;238943
55;100;20;238908
56;100;20;237480
58;100;20;237310
60;100;20;236941
61;100;20;236140
63;100;20;235567
66;100;20;235196
67;100;20;234652
68;100;20;234349
69;100;20;234026
70;100;20;233387
72;100;20;233331
73;100;20;232877
74;100;20;232130
76;100;20;232085
77;100;20;231659
78;100;20;231658
79;100;20;231085
80;100;20;230894
81;100;20;230662
82;100;20;230504
83;100;20;230090
84;100;20;229740
86;100;20;229596
87;100;20;229431
88;100;20;229006
89;100;20;228937
91;100;20;228776
92;100;20;228398
93;100;20;228012
95;100;20;227873
96;100;20;227382
97;100;20;227362
98;100;20;227183
99;100;20;226925
100;100;20;226730
102;100;20;226543
103;100;20;226399
104;100;20;226239
105;100;20;225935
106;100;20;225739
107;100;20;225580
108;100;20;225201
110;100;20;224918
111;100;20;224792
112;100;20;224705
113;100;20;224558
114;100;20;224139
115;100;20;223875
116;100;20;223750
119;100;20;223512
120;100;20;223354
121;100;20;223037
122;100;20;222892
123;100;20;222886
124;100;20;222713
125;100;20;222585
126;100;20;222218
128;100;20;222145
130;100;20;222068
131;100;20;221873
132;100;20;221816
133;100;20;221524
134;100;20;221452
135;100;20;221297
136;100;20;221233
137;100;20;221127
138;100;20;221004
139;100;20;220987
140;100;20;220894
141;100;20;220882
142;100;20;220804
143;100;20;220654
144;100;20;220604
