Setari{prioritate=5 memorie=1 nrDescarcari=17 ajungeAcasa=false}
Fisier generat in 2018/03/02 16:07
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
184;20;1;5;270509
167;20;1;6;261388
151;20;1;7;258185
137;20;1;8;254822
91;20;1;12;254073
100;20;16;38;240545
5;184;20;270509
6;167;20;261388
7;151;20;258185
8;137;20;254822
12;91;20;254073
14;100;20;252733
15;100;20;251553
18;100;20;249651
23;100;20;248759
26;100;20;248564
27;100;20;247737
28;100;20;246511
29;100;20;246366
31;100;20;245849
32;100;20;244016
33;100;20;243714
34;100;20;243631
35;100;20;242461
36;100;20;241874
37;100;20;241398
38;100;20;240545
