stc_846;43.11451795;1.614303589;1.38
stc_848;43.61221677;1.493453979;9.81
stc_853;43.61818225;1.310119629;3.63
stc_729;43.4230037;5.311889648;15.69
stc_813;43.13105676;6.005401611;11.42
stc_724;43.55651038;7.001037598;8.3
stc_1095;43.712696;7.209959;0.26
stc_726;43.70461527;7.272949219;8.57
stc_721;43.59033826;7.113647461;4.04
stc_825;43.20117168;2.999267578;4.96
stc_773;43.35713822;3.210754395;12.18
stc_805;45.18494068;0.760116577;4.52
stc_856;44.81107025;-0.558929443;4.48
stc_857;43.29819789;5.366821289;2.62
stc_1478;44.03978;1.38549;1.28
stc_568;44.01257086;1.300506592;2.96
stc_36987;43.509102;1.395257;3.84
stc_597;43.52141875;1.393718719;0.52
stc_6879845;43.30077;-0.40849;11.62
stc_537;44.40558044;2.590713501;0.3
stc_652365;44.84004;-0.67043;3.8
stc_679879;43.805446;7.486961;1.05
stc_AVIGNON;43.573292;3.832522;3.37
stc_CBIARRITZ;43.448995;-1.570755;13.99
stc_BORDEAUX;44.801796;-0.54831;5.04
stc_BORDEAUXME;44.801796;-0.54831;1.67
stc_VALENTINE;43.3885995;5.195391;9.42
stc_PAU;43.379472;-0.44972;3
stc_TOULOUSE;43.4908;1.39579;7.16
stc_ANTIBES;43.573299;7.05155;6.17
stc_52695845;43.645864;1.366892;0.2
stc_1049;43.9515519;4.841537476;0.01
stc_10490;43.60774227;5.06401062;9.56
stc_74147;44.835051;-0.681521;2.88
stc_21473;43.583669;3.93336;0.01
stc_B259;44.28935991;4.752702713;5.19
stc_B256;43.6110671;3.813993931;6.36
stc_B001;43.27720532;3.526611328;4.96
stc_B002;44.15954865;0.62828064;14.94
stc_B005;43.89170731;2.16301918;9.92
stc_B007;44.07765851;4.115152359;21.31
stc_B074;43.7269794;-1.090135574;8.99
stc_B076;44.08063356;6.195001602;14.98
stc_B085;44.60839276;2.032202482;0.92
stc_B015;43.66476723;4.639492035;8.13
stc_B086;42.95067448;1.624774933;0.3
stc_B019;44.90586081;2.425575256;5.67
stc_B091;43.44699935;6.697025299;47.33
stc_B020;43.98960347;4.907627106;89.57
stc_45153521;44.103183;4.705851;14.64
stc_652584;43.52957;-1.41358;7.28
stc_B023;43.52929126;-1.416249275;1.05
stc_B025;44.83663891;0.453808308;2.35
stc_B109;44.58453788;-0.06913662;6.96
stc_B028;43.32701961;3.254249096;11.21
stc_B246;44.64056701;-0.95375061;4.04
stc_B123;44.87484899;-0.27053833;24.46
stc_B134;43.28813204;5.594229698;40.81
stc_B031;44.86794506;-0.492668152;4.24
stc_B032;44.73286337;-0.533695221;4.67
stc_B033;44.83561943;-0.67076683;13.41
stc_B040;45.29567519;3.386557102;26.08
stc_B041;45.16724307;1.560788155;10.49
stc_B043;44.42317601;1.439981461;9.04
stc_B046;43.54674401;6.96367979;40.31
stc_B047;43.20853846;2.308373451;1.4
stc_B050;43.59245187;2.21224308;2.81
stc_B167;45.19365133;0.81161499;7.06
stc_B168;42.66830027;2.993774414;17.54
stc_B135;43.41799302;5.364364386;59.45
stc_B169;42.73087428;2.897644043;31.03
stc_B139;44.51698064;3.4826231;0.84
stc_B143;43.90413867;-0.476531982;17.18
stc_B146;44.03651662;1.379470825;7.19
stc_B151;43.58810024;3.914308548;97.92
stc_B157;43.17839316;3.030509949;31.31
stc_B160;43.81028278;4.370584488;9.51
stc_B165;43.10229892;1.622200012;4.58
stc_B166;43.32141559;-0.422093868;9.88
stc_B248;44.3673056;2.587280273;17.01
stc_B199;45.02889163;3.098144531;16.3
stc_B217;43.23519846;0.014419556;1.48
stc_B220;43.19015895;6.044540405;23.49
stc_B223;43.59904089;1.435089111;5.04
stc_B226;45.26038868;1.7578125;2.16
stc_B234;44.35724204;2.029724121;3.56
stc_B240;44.50890156;0.142028332;14.8
stc_15447454;43.620671;3.452201;9.63
stc_14545121;44.097801;3.07778;1.24
stc_45454121;44.041165;1.107706;10.35
stc_785639;43.184059;-0.640552;6.28
stc_5475454;43.631548;7.132506;8.32
stc_465451;44.15457;4.799762;0.48
stc_852147;43.30119623;5.532989502;0.3
stc_896471;43.801782;7.196609;31.91
stc_258963;43.808937;4.356625;0.12
stc_64854;43.809396;4.358105;2.51
stc_3698745;43.57429;3.9374;6.72
stc_9371;43.575374;3.938171;5.78
stc_587458;42.68093;2.88172;7.08
stc_6451214;42.74297809;2.768554687;8.58
stc_8741212;43.440899;5.3799;7.44
stc_64658;43.135234;5.998182;1.5
stc_1631598;48.705349;19.13612;3.26
stc_1654684;48.183971;17.174089;5.43
stc_5453584562;43.627023;4.798945;7.75
stc_32654478;44.188821;-1.210807;1.25
stc_65411;43.632132;7.134575;37.32
stc_514578415;43.52888677;1.527786255;9.4
stc_564741;43.546487;1.420945;51.54
stc_7666555;43.66638153;1.427536011;7.79
stc_46347852;44.51009;6.06743;4.87
stc_716;46.6758256;-1.44744873;5.15
stc_703;45.56754909;5.928840637;2.03
stc_932;44.56503415;4.740600586;2.98
stc_942;46.34882352;2.592773438;1.68
stc_938;45.56454464;5.443725586;1.86
stc_940;46.6814788;5.542602539;0.78
stc_947;46.57963065;3.315124512;1.47
stc_809;45.4740958;4.276428223;6.48
stc_905;46.26534147;5.653839111;1
stc_767;46.32606831;-0.468292236;0.26
stc_769;46.32511997;-0.471038818;2.89
stc_54577;46.201584;5.247612;2.48
stc_908;46.06012938;6.578407288;3.88
stc_750;47.09864243;2.460250854;6.44
stc_713;47.25313563;6.009521484;3.48
stc_952;45.90338863;6.12487793;0.96
stc_951;46.82261667;1.683654785;0.88
stc_962;46.99430443;3.15032959;1.09
stc_738;45.94351068;-0.89263916;0.7
stc_839;45.68315803;6.383056641;0.33
stc_935;45.6572478;0.153808594;4.47
stc_845;46.70596918;4.334106445;4.84
stc_717;47.62652897;6.15234375;1.48
stc_799;45.69946573;4.928741455;21.57
stc_783;46.79253827;4.844970703;4.71
stc_806;46.65132155;0.372848511;4.3
stc_781;45.80487122;4.84085083;8.95
stc_822;47.31322426;5.110015869;4.68
stc_1093;46.13274255;3.471679688;0.48
stc_814;46.1246527;3.403015137;0.99
stc_829;44.94924927;4.861450195;5.16
stc_808;46.04464208;4.062194824;4.73
stc_784;45.58280919;4.791755676;7.01
stc_3353845126;45.17105;5.720914;1.53
stc_711;47.81499895;7.337493896;6.35
stc_710;47.64318611;6.856842041;3.36
stc_701;45.79577587;4.791412354;7.09
stc_739;46.30709841;4.831237793;0.94
stc_737;45.78859429;3.067932129;10.53
stc_760;46.18933821;-1.131591797;3.62
stc_939;45.83645405;1.252441406;3.55
stc_873;45.76704398;-0.771789551;0.78
stc_989898;46.203919;6.281787;2.54
stc_1236546;45.93562;6.07789;0.23
stc_65986;45.93562;6.07789;7.42
stc_4987;47.07256;-0.84858;5.98
stc_66655;45.77591;3.18901;6.12
stc_31697;47.78429;-3.34496;1.37
stc_54545;46.240932;4.787415;0.25
stc_45687;46.35193;6.43381;2.66
stc_550;45.99791563;4.762573242;10.21
stc_111113;48.01369;-4.07955;0.48
stc_970;46.24741894;6.030936241;0.58
stc_979;47.41043231;2.925109863;0.94
stc_ANGERS;47.493388;-0.498122;11.9
stc_ANNECY;45.957004;6.044565;8.11
stc_BELFORT;47.79994;7.409982;5.9
stc_BOURGES;47.095211;2.529864;3.41
stc_CCHAMBERY;45.9441679;6.1244217;11.28
stc_DIJON;47.297313;5.121471;12.03
stc_CCGRENOBLE;45.2143914;5.6851892;3.13
stc_AGEDISS56;47.76409;-3.4028167;1.66
stc_CHAMPAGNE;45.692684;5.048268;14.8
stc_ST BONNET;45.692684;5.048268;8.77
stc_POITIERS;46.639763;0.412229;12.72
stc_FOILLOUSE;45.692684;5.048268;3.23
stc_TALAUDIERE;45.475403;4.429104;5.88
stc_ANNECYEP;45.855462;6.080939;2.5
stc_45562312;45.895939;1.274409;5.76
stc_4645151;45.218729;5.676831;0.13
stc_545445;45.468005;4.351223;2.74
stc_7845612;47.797424;7.30364;0.01
stc_B060;46.77755154;1.650567055;18.86
stc_B066;45.81001662;3.10737133;2.22
stc_B068;46.05065882;6.58926487;4.52
stc_B069;45.67846569;-0.308990479;24.81
stc_B265;47.63728731;6.1480093;14.37
stc_B008;45.96042847;5.335063934;1.13
stc_B077;46.48078985;3.979153633;7.57
stc_B078;47.27968756;5.01285553;4
stc_B080;47.06570795;5.455312729;15.68
stc_58478541;45.68792;0.18393;15.92
stc_24884;46.2005;6.2644;28.22
stc_B017;44.56057;4.35968399;8.34
stc_B067;45.75503804;3.134279251;22.81
stc_B087;46.46296005;-0.829703808;5.9
stc_B096;47.43621584;5.603971481;1.1
stc_14521;47.54965239;6.92276001;21.01
stc_B101;46.15620233;1.869049072;9
stc_B026;47.25274239;6.036300659;11.79
stc_B112;46.70255532;-1.429467201;6.29
stc_B113;46.17388719;-1.118245125;21.72
stc_B114;47.83100533;5.331459045;4.16
stc_B120;45.04302387;3.882679939;11.32
stc_B125;45.89267406;1.280164719;2.32
stc_B128;46.67090801;5.526251793;2.91
stc_B132;46.24626891;4.786423445;3.88
stc_B035;46.19850278;5.249662399;13.6
stc_B036;47.09496133;2.421154976;12.49
stc_B037;45.5771322;5.302062035;0.69
stc_B148;46.68963368;4.361400604;0.66
stc_B149;44.55552448;4.738218784;4.82
stc_B150;46.34885314;2.605605125;13.53
stc_B153;46.51747294;3.365507126;8.61
stc_B154;47.78438437;7.316894531;53.18
stc_B159;47.05246412;3.139772415;40.39
stc_B161;46.31504286;-0.421514511;15.79
stc_B172;46.64849345;0.431213379;4.35
stc_B173;46.92025532;6.525878906;15.9
stc_B183;46.02628997;4.078674316;0.61
stc_B184;45.9320502;-0.964393616;2.05
stc_B197;45.74644367;-0.634460449;1.2
stc_B198;45.501403;4.319094;27.37
stc_B206;45.3415284;4.829864502;5.87
stc_B219;46.35403692;6.424942017;29.02
stc_B227;44.87582216;4.901275635;0.21
stc_B233;47.22003447;2.070579529;4.69
stc_2354;45.992743;4.691584;7.43
stc_B239;45.36565471;5.605773926;0.64
stc_144782;47.41580492;6.778650284;5.47
stc_477764;46.74915348;5.917897224;15.71
stc_B1232;47.02309964;4.860967398;2.09
stc_33011;47.49354468;4.334106445;3.74
stc_10485112;46.955859;2.004485;5.33
stc_1463621;45.89191985;0.89881897;13.95
stc_15154641;45.945824;-0.507972;3.41
stc_12454111;46.038586;0.197734;3.32
stc_125454;47.687758;6.503485;6.03
stc_1548454;46.73044845;2.504882813;1.96
stc_154545145;45.45435094;-0.453186035;11.43
stc_51547893;46.13858;3.440241;6.56
stc_4789562;46.961489;4.303807;6.03
stc_78965425;46.442456;-0.228741;3.09
stc_653248;46.694627;-1.056301;6.9
stc_2589763;47.109751;0.997093;1.48
stc_466897;46.464295;-1.122835;15.61
stc_441111;45.267279;5.694231;4.65
stc_467934;46.647735;-0.224426;11.43
stc_85214;47.230325;5.99349;4.25
stc_393939;46.200086;5.243023;0.42
stc_957123;46.80052949;4.844970703;2.65
stc_32155874;47.502602;6.83727;6.67
stc_5654532544;47.792885;7.31536;4.44
stc_2515412;45.02914;3.879815;2.48
stc_3333;45.028935;3.881026;4.24
stc_2156451;45.699299;5.01275;1.37
stc_31864154;44.558301;4.742966;7.99
stc_78787;47.194585;-1.560479;9.21
stc_587854;48.48995;-2.722764;2.58
stc_65411424;44.836123;4.880149;12.73
stc_87987;47.0529;2.31039;0.09
stc_7742555;46.793426;4.833618;10.43
stc_557411;44.889426;4.879475;2.34
stc_2575;46.02628997;4.078674316;2.34
stc_6548;45.38149;5.580953;5.54
stc_65855252;45.71523;4.96657;29.12
stc_6625;45.066601;5.13456;11.62
stc_654654;45.95902;5.33416;7.58
stc_97824;45.15064;5.74762;19.68
stc_5582;46.54483;0.29072;0.01
stc_25482;45.2682;6.369007;2.43
stc_65442;45.617043;5.887211;31.02
stc_6248;45.661933;6.387064;3.28
stc_3217;45.942164;6.069927;14.75
stc_646464;47.052966;2.316303;25.37
stc_145741;45.215596;5.683005;6.84
stc_314852;45.582593;5.295724;53.94
stc_926;49.52520834;5.762329102;2.42
stc_911;49.90171122;2.290649414;5.76
stc_714;47.19251215;-1.576538086;0.77
stc_715;47.19344534;-1.573791504;4.44
stc_892;48.74985083;-0.569915771;2.14
stc_898;48.50386734;-2.688903809;4.07
stc_883;50.62899332;2.956695557;2.8
stc_743;49.50380954;0.214233398;3.53
stc_880;50.37437199;3.070678711;4.66
stc_718;48.70908787;6.168823242;2.94
stc_927;49.12421925;6.160583496;1.8
stc_944;49.38952445;3.306884766;1.87
stc_914;49.76707407;4.707641602;1.13
stc_899;48.65287144;-2.027664185;2.92
stc_900;47.59227264;1.326599121;5.21
stc_872;49.24987918;4.180297852;7.6
stc_833;49.46098385;1.060180664;5.18
stc_890;50.36123255;3.521118164;6.28
stc_923;48.00003067;2.730102539;3.29
stc_901;50.17733786;3.230667114;3.4
stc_828;48.52206209;7.634124756;7.55
stc_902;50.73645514;1.601257324;2.92
stc_831;47.49122489;-0.571289062;8.45
stc_907;50.96880573;1.834716797;0.82
stc_920;47.80393136;3.55682373;3.66
stc_30000;49.19067926;-0.335083008;0.13
stc_779;49.18708911;-0.33782959;0.35
stc_995;49.23912083;-0.505371094;11.63
stc_697;48.32338672;4.048461914;4.65
stc_1047;48.43284539;0.035362244;3.73
stc_928;49.26220357;6.167449951;3.1
stc_954;48.64561313;4.938354492;1.58
stc_955;50.75122819;2.246704102;1.13
stc_889;50.54769002;3.026390076;3.01
stc_959;49.16913443;6.867828369;0.77
stc_759;48.09000531;7.358093262;1.66
stc_789;49.2256696;2.454071045;7.86
stc_894;48.0101377;0.195007324;4.73
stc_884;50.53787181;2.628479004;0.47
stc_816;48.41347923;1.473884583;3.08
stc_885;50.43301711;2.820739746;6.29
stc_764;47.99911175;-4.111633301;3.01
stc_753;47.3416145;0.712738037;3.58
stc_964;50.29635802;2.768554687;4.73
stc_965;47.66908665;-2.774047852;8.56
stc_747;47.06825109;-0.903625488;0.9
stc_966;48.68824071;-1.363677979;2.47
stc_842;48.96218737;4.358825684;0.67
stc_841;49.94768526;1.049194336;5.22
stc_888;50.677907;3.220938;5.86
stc_843;49.05407025;3.386535645;0.44
stc_893;48.07440873;-0.777282715;1.38
stc_910;47.26618393;-0.083770752;1.27
stc_847;48.30877444;6.937866211;0.3
stc_895;48.11109904;-1.69052124;0.44
stc_896;48.11660033;-1.689147949;6.21
stc_763;47.75779098;-3.389282227;6.82
stc_886;50.26542381;3.961257935;3.03
stc_881;51.05348088;2.367553711;9.79
stc_953;49.85215167;3.284912109;2.76
stc_865;48.71679007;1.333465576;3.63
stc_817;49.57777393;-1.628723145;6.12
stc_823;49.032466;1.145324707;3.39
stc_824;49.05227026;1.120605469;0.47
stc_802;47.94762618;1.899261475;5.8
stc_804;47.98900257;1.882095337;1.4
stc_832;47.28295558;-1.642456055;4.5
stc_924;48.18165419;6.447601318;1.3
stc_915;49.42348064;2.820739746;5.81
stc_921;48.20454085;3.278045654;1.49
stc_756;48.41097248;-4.509887695;0.36
stc_757;48.41461862;-4.537353516;4.38
stc_913;49.43151946;2.080535889;2.31
stc_904;46.84845186;-1.880722046;3.33
stc_859;48.74170088;-3.471679688;0.45
stc_33589;48.199772;6.466375;0.46
stc_533;48.16425349;6.459960937;1.36
stc_170730;49.34877957;0.982203484;17.93
stc_145412144;47.672146;-2.787358;2.28
stc_968;48.57569853;-3.845901489;1.22
stc_991;48.62655511;6.224784851;7.59
stc_ORGEVAL;48.789154;2.395126;3.12
stc_BRESTGUIPA;48.4515;-4.33656;5.88
stc_CAEN;49.169096;-0.311049;4.79
stc_DUNKERQUE;50.593584;3.110509;9.57
stc_HAVRE;49.454071;1.04827;2.94
stc_NOYELLES;50.589406;3.11212;0.01
stc_NANTES;47.224781;-1.630385;6.13
stc_REIMS;49.25174;4.040063;5.53
stc_VALENCIENN;50.589406;3.11212;2.94
stc_LILLESEC;50.589406;3.11212;7.01
stc_CNANCY;48.512038;3.255861;2.83
stc_LILLECAP;50.589406;3.11212;2.94
stc_6556484;49.531962;0.96722;1.72
stc_5615645;48.626433;6.183708;2.89
stc_1245565;48.217161;-1.74958;0.01
stc_5354545;50.421398;2.99973;0.04
stc_69546;50.347382;3.030505;6.86
stc_B053;48.9450391;4.381892681;54.62
stc_B055;49.73823788;4.750814438;10.27
stc_4584851;48.428786;1.513325;88.9
stc_B057;47.70127097;-1.394169331;9.39
stc_B058;48.06196965;1.331448555;0.96
stc_B062;48.12820268;5.149208307;6.81
stc_B064;49.63388255;-1.607437134;36.52
stc_B065;47.07798405;-0.838501453;1.56
stc_B258;50.09767914;1.870250702;26.54
stc_B262;48.67303893;5.923905373;7.78
stc_B263;48.37047708;5.706925392;3.03
stc_B260;49.57149855;2.978689671;5.83
stc_B261;49.93953801;2.926955223;11.54
stc_B073;49.23531703;2.46416688;24.23
stc_B075;49.8958508;1.073806286;1.17
stc_B009;49.87472527;2.399139404;271.06
stc_B079;48.46577938;-2.085342407;0.85
stc_B010;47.47521554;-0.63085556;71.65
stc_B081;48.75177493;1.342606544;3.18
stc_B082;49.06586705;3.962824345;7.11
stc_B083;48.19704659;6.464810371;12.31
stc_B084;49.01541228;1.180644035;22.87
stc_B089;48.35127968;-1.226520538;2.32
stc_B090;50.02403663;4.031510353;3.53
stc_B247;47.81998437;3.555579185;31.81
stc_B095;48.84003444;-1.562805176;7.98
stc_B027;50.51582796;2.621612549;3.92
stc_B024;49.4089907;2.116026878;4.05
stc_B102;48.55792071;-3.123679161;2.97
stc_B136;50.25678167;3.934950829;22.91
stc_B116;48.07865239;-0.769879818;5.51
stc_B118;49.51027475;0.215392113;21.81
stc_B029;47.57025747;1.368849277;55.12
stc_B119;47.93831193;0.23680687;7.7
stc_B122;50.46377402;2.828378677;10.38
stc_B126;49.14655561;0.230197906;15.42
stc_B127;49.511668;5.736408234;1.8
stc_B129;47.7761511;-3.339403868;34.33
stc_B034;50.68433209;1.630268097;12.36
stc_B038;46.84637522;-0.503793955;12.74
stc_455447;48.42401;-4.47391;24.51
stc_B042;49.17704651;-0.319697857;16.02
stc_B044;50.93996041;1.841948032;9.14
stc_B170;49.17654152;2.284126282;25.12
stc_B141;49.07650847;6.101102829;49.06
stc_B145;47.97429476;2.733578682;7.95
stc_B156;47.22357213;-1.625284553;14.92
stc_B158;48.25959855;2.720146179;39.25
stc_B162;48.32849432;0.828266144;1.9
stc_B164;47.84283045;1.914668083;50.01
stc_B171;48.16974908;2.278289795;2.23
stc_B174;48.08541858;-2.768554687;7.38
stc_B176;48.55479617;3.29864502;17.14
stc_B177;47.99543592;-4.04296875;1.37
stc_B178;47.65058757;-2.083282471;4.63
stc_B179;49.22297892;4.055671692;41.37
stc_B180;47.99819282;6.641235352;5.79
stc_B181;48.2179248;-1.694297791;20
stc_B182;48.08931733;-1.604347229;36.58
stc_B186;48.50841664;3.814315796;8.89
stc_B187;47.35929251;1.740989685;2.3
stc_B188;49.54481569;0.954437256;16.53
stc_B189;49.3273596;1.113739014;47.44
stc_B192;49.10309505;6.712646484;9.46
stc_B193;48.4963601;-2.702636719;18.89
stc_B195;48.63517749;4.952774048;19.94
stc_B202;49.11343355;-1.084899902;14.76
stc_B203;48.64924241;-2.01461792;2.14
stc_B204;47.27736562;-2.202072144;35.35
stc_B205;49.86631673;3.499145508;26.49
stc_B207;48.71973472;7.023696899;7.59
stc_B208;49.10444367;7.036743164;17.05
stc_B209;47.25313563;-0.074157715;11.8
stc_B252;50.5452902;3.02947998;19.1
stc_B210;48.25394114;7.456970215;0.39
stc_B211;48.19355652;3.287658691;2.83
stc_B214;48.5811499;7.74810791;8.56
stc_B218;49.34749351;6.134490967;144.1
stc_B224;47.327654;0.742950439;58.78
stc_B225;48.29849768;4.139099121;6.87
stc_B228;50.34940393;3.48815918;35.83
stc_B229;47.65706299;-2.756881714;10.91
stc_B230;47.79043953;1.067562103;6.07
stc_B231;49.16554272;5.388793945;14.67
stc_B238;48.83670138;-0.885772705;1.07
stc_1559;49.1587865;5.384116173;0.82
stc_B241;49.07307872;0.578970909;4.33
stc_1237;48.28700524;-0.616221428;5.51
stc_B1236;49.62983821;0.763978958;3.11
stc_B1235;49.34880752;0.535669327;8.68
stc_B1234;47.91093441;-3.573474884;2.47
stc_B1231;48.680637;-1.33653;4.84
stc_B1230;49.28348391;-0.689048767;1.7
stc_15454;47.42684246;0.655344129;2.78
stc_4321;47.85682699;3.973445892;2.82
stc_15441;49.28958631;-0.097417831;0.18
stc_4444121;46.98399994;-0.225219727;11.69
stc_1541011;47.84634434;-0.340576172;2.12
stc_1245451421;49.05002017;-1.449508667;1.26
stc_14125110;48.75437801;-0.038452148;1.15
stc_154547577;49.28214016;1.735839844;4.07
stc_330441;50.73993157;2.499389648;4.64
stc_330260;47.83712707;-0.71685791;3.24
stc_1447847541;50.36758;2.028222;3.35
stc_1478874;47.098997;-1.279735;9.13
stc_1485252;50.056594;1.416993;4.52
stc_1451144;48.22516;4.712395;0.63
stc_1452114;49.3273596;1.113739014;4.14
stc_184754514;47.365589;-1.193727;5.86
stc_1545541;47.661185;2.616626;0.22
stc_4145411;49.167324;5.853508;5.1
stc_11445121;47.420206;0.97361;4.16
stc_15456454;47.70421683;-0.087890625;11.21
stc_15456414;47.44387878;-0.223846436;3.49
stc_1545412;48.17707563;-2.77130127;11.06
stc_1545845;47.33416936;-2.430725098;11.23
stc_15145454;47.69682297;-0.876159668;9.69
stc_14512112;47.27596803;1.376037598;4.81
stc_15415515;47.426397;-2.107301;3.42
stc_6789562;47.765185;1.611804;2.25
stc_75463121;48.375384;2.957202;8.9
stc_65874123;47.064109;-1.516982;7.4
stc_7856433;49.357732;3.292818;3.2
stc_465789621;47.152761;0.219835;0.18
stc_54564541;48.676422;7.732053;9.86
stc_14112142;48.688298;6.007712;2.08
stc_789965;48.643543;6.185;17.27
stc_789654;48.109143;7.36374;7.26
stc_796583;48.292237;6.938389;12.02
stc_1326469347;48.1726;-1.73785;0.29
stc_222222223;48.213906;-1.742512;1.27
stc_6255412;48.979352;1.191645;2.72
stc_65456;49.00794;1.17328;1.48
stc_32514854;49.50247181;0.225219727;5.57
stc_5485146;50.419342;2.958085;0.47
stc_32148451;47.947681;1.880653;4.28
stc_85416541;47.279229;-1.599884033;2.89
stc_62554124;47.193446;-1.576055;3.18
stc_1369741;49.3525;6.14357;1.62
stc_246514;47.325387;0.708916;0.6
stc_3145154;48.296299;4.13175;0.76
stc_1546545;50.62245938;3.228607178;7.32
stc_25874;48.67388;7.71759;3.35
stc_8965477;48.829718;7.747832;54.2
stc_744514534;48.989822;1.674984;1.04
stc_7857865;49.408325;2.120928;1.1
stc_456687561;50.392791;3.108499;13.18
stc_766;47.30530951;-2.219238281;0.78
stc_706;48.7971397;2.53200531;3.41
stc_695;48.91257231;2.33253479;12.36
stc_696;48.91212103;2.33253479;0.5
stc_792;48.6864275;2.164306641;6.89
stc_691;48.99103163;2.159500122;11.14
stc_704;48.84749065;2.364635468;3.03
stc_705;48.73037931;2.444458008;10.38
stc_699;48.73445537;2.440338135;8.35
stc_776;48.90625412;2.47467041;2.28
stc_777;48.90490012;2.473983765;12.87
stc_941;48.55116009;2.655944824;3.42
stc_754;48.93783705;2.889404297;3.79
stc_742;48.63109339;2.360172272;3.18
stc_787;48.92272485;2.25151062;16.18
stc_1042;48.78922361;2.132720947;8.01
stc_793;48.79419958;2.386779785;5.37
stc_1616;48.92080731;1.979598999;2.7
stc_801;48.92159689;1.97479248;0.9
stc_869;48.92080731;1.979598999;4.51
