Setari{prioritate=5 memorie=1 nrDescarcari=17 ajungeAcasa=false}
Fisier generat in 2018/03/02 11:55
Probabilitate Mutatie;Nr Indivizi;Viata;Nr Solutii Gasite;Generatia;Best Solutie
167;20;1;6;260426
151;20;1;7;258091
137;20;1;8;256852
124;20;1;9;254262
91;20;1;12;253872
100;20;275;419;204442
181;20;1;410;204540
164;20;1;411;204445
Generatia;Nr indivizi;Viata;Fitness
6;167;20;260426
7;151;20;258091
8;137;20;256852
9;124;20;254262
12;91;20;253872
13;100;20;253588
14;100;20;252052
16;100;20;251798
18;100;20;250473
21;100;20;250273
22;100;20;249344
23;100;20;247943
24;100;20;247496
26;100;20;246363
27;100;20;245681
32;100;20;244883
33;100;20;244355
34;100;20;243798
35;100;20;243383
36;100;20;241915
37;100;20;241049
38;100;20;240802
40;100;20;240345
42;100;20;239531
44;100;20;239342
45;100;20;239236
46;100;20;237880
49;100;20;237878
50;100;20;236246
54;100;20;235491
55;100;20;235040
57;100;20;233869
60;100;20;233669
61;100;20;232441
63;100;20;232386
64;100;20;231841
65;100;20;231713
66;100;20;231522
67;100;20;231337
71;100;20;230656
73;100;20;230539
74;100;20;230288
76;100;20;230124
77;100;20;229242
82;100;20;229054
83;100;20;228922
84;100;20;228865
85;100;20;228694
86;100;20;228467
87;100;20;228458
88;100;20;228355
89;100;20;228160
92;100;20;227829
93;100;20;227827
94;100;20;227452
95;100;20;227413
96;100;20;227396
97;100;20;227240
98;100;20;227060
100;100;20;226906
101;100;20;226681
102;100;20;226614
103;100;20;226602
104;100;20;226327
105;100;20;226015
106;100;20;225825
107;100;20;225531
109;100;20;225452
110;100;20;225261
111;100;20;225204
112;100;20;224996
113;100;20;224593
114;100;20;224566
115;100;20;224487
116;100;20;224408
117;100;20;224003
119;100;20;223638
121;100;20;223411
122;100;20;222992
124;100;20;222934
125;100;20;222683
127;100;20;222080
128;100;20;221972
129;100;20;221922
131;100;20;221765
132;100;20;221691
133;100;20;221588
134;100;20;221518
135;100;20;221372
136;100;20;221355
137;100;20;221104
138;100;20;221083
139;100;20;221048
140;100;20;220841
141;100;20;220803
142;100;20;220709
143;100;20;220245
147;100;20;220211
148;100;20;220187
149;100;20;220019
150;100;20;219941
151;100;20;219792
152;100;20;219628
153;100;20;219328
155;100;20;219195
156;100;20;219174
157;100;20;218958
158;100;20;218527
161;100;20;218285
163;100;20;217971
165;100;20;217920
167;100;20;217809
168;100;20;217601
169;100;20;217563
170;100;20;217531
171;100;20;217449
172;100;20;217432
173;100;20;217323
175;100;20;217250
176;100;20;217143
177;100;20;216772
179;100;20;216567
180;100;20;216521
181;100;20;216442
182;100;20;216411
183;100;20;216227
184;100;20;216020
188;100;20;215953
189;100;20;215858
192;100;20;215747
193;100;20;215650
194;100;20;215568
196;100;20;215314
197;100;20;215193
200;100;20;215090
201;100;20;215027
203;100;20;214887
204;100;20;214816
205;100;20;214799
206;100;20;214716
207;100;20;214677
208;100;20;214565
209;100;20;214522
210;100;20;214363
211;100;20;214160
212;100;20;214156
213;100;20;214027
214;100;20;213868
217;100;20;213810
218;100;20;213673
220;100;20;213647
221;100;20;213535
222;100;20;213509
223;100;20;213330
226;100;20;213257
227;100;20;212901
229;100;20;212802
232;100;20;212665
233;100;20;212476
234;100;20;212205
235;100;20;212027
236;100;20;211898
237;100;20;211836
238;100;20;211796
239;100;20;211736
241;100;20;211718
242;100;20;211607
243;100;20;211555
244;100;20;211496
245;100;20;211476
247;100;20;211411
248;100;20;211387
249;100;20;211323
250;100;20;211234
251;100;20;211204
253;100;20;211199
255;100;20;211005
256;100;20;210867
257;100;20;210810
258;100;20;210637
259;100;20;210581
261;100;20;210432
262;100;20;210396
263;100;20;210282
265;100;20;210257
266;100;20;210193
267;100;20;210112
268;100;20;210096
269;100;20;210025
271;100;20;209994
272;100;20;209982
274;100;20;209868
275;100;20;209669
276;100;20;209507
277;100;20;209492
279;100;20;209452
281;100;20;209396
282;100;20;209322
283;100;20;209306
284;100;20;209225
285;100;20;209152
286;100;20;209062
288;100;20;209056
291;100;20;208961
292;100;20;208861
294;100;20;208834
295;100;20;208739
296;100;20;208715
297;100;20;208703
298;100;20;208654
302;100;20;208633
303;100;20;208596
304;100;20;208569
306;100;20;208515
308;100;20;208170
311;100;20;208120
313;100;20;208057
315;100;20;208043
316;100;20;208023
317;100;20;207895
318;100;20;207885
321;100;20;207676
322;100;20;207664
323;100;20;207662
326;100;20;207634
327;100;20;207561
328;100;20;207422
331;100;20;207308
332;100;20;207272
335;100;20;207211
336;100;20;207183
337;100;20;207167
338;100;20;207165
339;100;20;207086
340;100;20;206988
341;100;20;206955
342;100;20;206907
343;100;20;206797
344;100;20;206789
345;100;20;206692
346;100;20;206654
347;100;20;206474
348;100;20;206449
349;100;20;206395
350;100;20;206391
351;100;20;206354
352;100;20;206303
353;100;20;206142
354;100;20;206056
356;100;20;205992
357;100;20;205969
358;100;20;205885
359;100;20;205820
360;100;20;205751
362;100;20;205742
363;100;20;205635
365;100;20;205628
366;100;20;205622
367;100;20;205559
368;100;20;205536
370;100;20;205485
372;100;20;205443
374;100;20;205383
376;100;20;205353
379;100;20;205280
381;100;20;205271
382;100;20;205142
385;100;20;205068
389;100;20;204997
391;100;20;204922
396;100;20;204900
398;100;20;204855
402;100;20;204837
405;100;20;204809
406;100;20;204736
407;100;20;204734
408;100;20;204663
409;100;20;204649
410;181;20;204540
411;164;20;204445
417;100;20;204443
419;100;20;204442
